2457609.52738 18.713 0.077 6.51 74.0
2457610.67073 18.875 0.072 4.21 89.0
2457616.66493 18.838 0.083 4.60 141.0
2457799.88912 18.409 0.062 4.33 133.0
2457807.88239 18.704 0.056 4.41 57.0
2457810.84417 18.556 0.049 3.92 67.0
2457812.87949 18.509 0.050 4.29 67.0
2457815.87744 18.708 0.060 4.67 60.0
2457817.86208 18.597 0.049 3.90 71.0
2457819.84297 18.526 0.050 4.79 55.0
2457862.77180 18.795 0.072 5.76 60.0
2457863.90051 18.822 0.070 4.66 69.0
2457864.85910 18.708 0.050 3.95 58.0
2457865.89642 18.626 0.055 3.99 78.0
2457866.92129 18.669 0.052 3.58 76.0
2457868.80022 18.666 0.075 6.58 55.0
2458183.81104 18.731 0.081 5.06 122.0
2458189.90550 18.606 0.055 3.67 78.0
2458191.89273 18.805 0.067 5.05 54.0
2458215.81440 18.680 0.097 5.19 183.0
2458353.58262 18.623 0.083 6.09 90.0
2458382.58591 18.681 0.077 3.82 148.0
2458385.55769 18.532 0.050 3.29 115.0
2456785.90687 18.637 0.061 3.90 95.0
2456789.67273 18.724 0.083 5.29 100.0
2456790.70324 18.597 0.065 3.90 121.0
2456791.71585 18.746 0.098 4.97 160.0
2456796.72044 18.494 0.057 3.83 119.0
2456797.79088 18.655 0.090 4.92 159.0
2456804.77621 18.771 0.065 4.73 64.0
2456805.83536 18.572 0.066 5.33 76.0
2456808.59097 18.872 0.092 5.68 74.0
2456809.62347 18.739 0.055 4.30 57.0
2456810.67008 18.591 0.052 3.84 67.0
2456811.69872 18.697 0.078 6.03 67.0
2456813.82779 18.764 0.064 4.90 54.0
2456814.89377 18.469 0.071 6.22 85.0
2456816.63448 18.648 0.067 4.92 74.0
2456817.70962 18.657 0.064 4.78 79.0
2456824.55475 18.741 0.103 5.72 126.0
2456825.57098 18.662 0.059 3.92 70.0
2456826.56638 18.946 0.089 4.84 83.0
2456827.59731 18.760 0.061 3.96 71.0
2456828.65892 18.649 0.046 3.78 48.0
2456829.72373 18.656 0.062 5.44 52.0
2456832.51177 18.835 0.069 4.34 72.0
2456833.54820 18.608 0.085 6.48 90.0
2456834.56395 18.567 0.068 4.66 100.0
2456835.60101 18.746 0.059 4.80 47.0
2456837.61681 18.689 0.059 4.14 80.0
2456838.63099 18.631 0.057 4.85 54.0
2456839.64412 18.679 0.066 4.80 73.0
2456840.73247 18.829 0.074 5.64 55.0
2456844.54020 18.650 0.054 3.46 84.0
2456845.54356 18.580 0.051 3.65 80.0
2456851.55658 18.584 0.061 3.83 130.0
2456852.56084 18.672 0.078 4.72 122.0
2456855.58415 18.498 0.055 6.02 49.0
2456856.63282 18.498 0.044 3.83 53.0
2456857.66281 18.573 0.044 3.60 45.0
2456858.70596 18.613 0.054 4.27 60.0
2456862.64922 18.649 0.065 4.99 65.0
2456863.71383 18.616 0.059 4.55 75.0
2456865.55284 18.625 0.056 5.19 58.0
2456872.53608 18.706 0.061 4.71 53.0
2456879.55043 18.825 0.121 6.26 126.0
2456881.63746 18.485 0.067 4.93 94.0
2456885.49622 18.745 0.068 5.02 57.0
2456886.65955 18.663 0.065 4.98 73.0
2456888.61425 18.803 0.069 4.86 61.0
2456890.58325 18.602 0.057 5.13 51.0
2457083.89267 18.709 0.058 4.42 59.0
2457086.89849 18.614 0.056 3.63 98.0
2457089.90621 18.478 0.062 3.56 155.0
2457097.85378 18.671 0.047 3.64 53.0
2457100.79109 18.701 0.059 3.79 79.0
2457102.92076 18.494 0.081 4.79 181.0
2457111.83096 18.607 0.046 3.78 50.0
2457113.83219 18.647 0.048 3.55 67.0
2457115.81295 18.620 0.060 4.37 82.0
2457117.78852 18.654 0.054 3.29 109.0
2457119.80877 18.733 0.091 5.17 126.0
2457126.70646 18.778 0.066 5.37 62.0
2457129.87954 18.784 0.061 4.16 65.0
2457131.73887 18.598 0.053 4.06 66.0
2457134.91710 18.719 0.062 4.20 79.0
2457136.73929 18.895 0.077 4.86 72.0
2457137.84372 18.658 0.050 3.99 57.0
2457138.90568 18.656 0.065 4.55 83.0
2457140.71756 18.873 0.084 5.05 80.0
2457141.78198 18.561 0.041 3.10 66.0
2457142.91849 18.718 0.065 3.90 77.0
2457144.69191 18.553 0.065 4.30 107.0
2457145.92384 18.580 0.083 4.99 141.0
2457151.79049 18.559 0.076 4.90 130.0
2457153.75082 18.623 0.044 2.98 77.0
2457154.79615 18.853 0.073 4.96 79.0
2457155.84608 18.714 0.063 3.69 90.0
2457157.66609 18.934 0.058 3.53 61.0
2457158.75983 18.631 0.051 4.12 61.0
2457159.78838 18.715 0.060 4.28 65.0
2457160.82171 18.638 0.051 3.85 63.0
2457161.84831 18.664 0.048 3.40 73.0
2457162.85096 18.820 0.073 4.78 72.0
2457163.85962 18.518 0.058 5.07 75.0
2457165.62808 18.812 0.073 5.11 63.0
2457166.93896 18.996 0.155 7.57 126.0
2457169.87743 18.624 0.057 5.29 69.0
2457170.85941 18.773 0.076 5.07 80.0
2457172.87741 18.892 0.108 6.86 88.0
2457173.88885 18.626 0.096 5.34 174.0
2457454.88356 18.656 0.053 4.24 54.0
2457457.89915 18.615 0.061 4.66 78.0
2457461.87748 18.572 0.042 3.49 55.0
2457465.86265 18.717 0.059 3.94 74.0
2457470.85810 18.677 0.089 6.07 101.0
2457607.67967 18.825 0.068 5.52 51.0
2457609.52738 18.713 0.077 6.51 74.0
2457610.67073 18.875 0.072 4.21 89.0
2457616.66493 18.838 0.083 4.60 141.0
2457807.88239 18.704 0.056 4.41 57.0
2457810.84417 18.556 0.049 3.92 67.0
2457812.87949 18.509 0.050 4.29 67.0
2457815.87744 18.708 0.060 4.67 60.0
2457817.86208 18.597 0.049 3.90 71.0
2457819.84297 18.526 0.050 4.79 55.0
2457862.77180 18.795 0.072 5.76 60.0
2457863.90051 18.822 0.070 4.66 69.0
2457864.85910 18.708 0.050 3.95 58.0
2457865.89642 18.626 0.055 3.99 78.0
2457866.92129 18.669 0.052 3.58 76.0
2457868.80022 18.666 0.075 6.58 55.0
2458183.81104 18.731 0.081 5.06 122.0
2458189.90550 18.606 0.055 3.67 78.0
2458191.89273 18.805 0.067 5.05 54.0
2458215.81440 18.680 0.097 5.19 183.0
2458353.58262 18.623 0.083 6.09 90.0
2458382.58591 18.681 0.077 3.82 148.0
2458385.55769 18.532 0.050 3.29 115.0
2459971.86824 18.592 0.086 5.58 662.0
2459974.86008 18.664 0.085 6.11 438.0
2459976.86282 18.525 0.062 5.30 422.0
2459978.85174 18.661 0.071 6.24 314.0
2459980.84923 18.715 0.086 5.50 546.0
2459982.84751 18.658 0.083 5.38 604.0
2459984.84383 18.555 0.070 5.57 483.0
2459993.81792 18.600 0.059 5.22 322.0
2459995.81368 18.732 0.086 6.56 358.0
2459998.80388 18.685 0.079 6.16 391.0
2460000.80927 18.549 0.068 5.66 405.0
2460002.79444 18.645 0.066 5.23 351.0
2460004.78781 18.574 0.059 5.41 316.0
2460006.78261 18.688 0.070 5.61 369.0
2460008.77738 18.739 0.089 5.81 499.0
2460012.77514 18.663 0.073 5.00 519.0
2460014.76115 18.518 0.078 5.85 597.0
2460020.78126 18.564 0.047 4.48 249.0
2460021.75010 18.566 0.069 7.02 252.0
2460023.74146 18.802 0.066 5.76 219.0
2460025.73747 18.515 0.052 5.42 242.0
2460027.73917 18.728 0.069 6.65 228.0
2460029.72856 18.647 0.069 6.64 239.0
2460031.72880 18.650 0.052 5.54 199.0
2460033.72283 18.667 0.063 6.34 223.0
2460035.73490 18.672 0.071 6.11 315.0
2460037.71860 18.591 0.068 5.90 348.0
2460039.82997 18.595 0.050 4.00 351.0
2460041.71714 18.671 0.101 5.96 600.0
2460047.77590 18.624 0.057 5.02 301.0
2460048.72113 18.627 0.059 5.76 245.0
2460050.69361 18.621 0.056 5.25 260.0
2460052.72995 18.668 0.063 5.91 236.0
2460054.67775 18.536 0.054 6.16 229.0
2460057.66471 18.598 0.067 6.33 264.0
2460059.64083 18.641 0.071 6.56 298.0
2460061.67458 18.599 0.052 5.27 230.0
2460063.66542 18.666 0.059 5.22 301.0
2460066.65696 18.633 0.071 5.64 383.0
2460068.63578 18.604 0.095 6.20 597.0
2460069.63019 18.560 0.132 6.98 1048.0
2460074.70904 18.649 0.076 5.31 471.0
2460076.62632 18.800 0.082 6.82 262.0
2460085.61461 18.711 0.078 6.18 261.0
2460089.58622 18.564 0.069 5.22 397.0
2460090.75397 18.603 0.061 5.16 271.0
2460092.60350 18.576 0.064 5.16 351.0
2460094.58934 18.648 0.074 4.62 466.0
2460096.56052 18.625 0.084 4.72 579.0
2460097.56970 18.534 0.091 5.23 739.0
2460104.60836 18.609 0.057 4.52 273.0
2460105.74916 18.661 0.067 5.15 291.0
2460107.68364 18.665 0.071 6.52 204.0
2460108.83451 18.579 0.098 7.78 350.0
2460110.70880 18.584 0.057 4.97 269.0
2460112.49956 18.658 0.076 5.85 309.0
2460113.49742 18.677 0.082 5.97 362.0
2460116.59897 18.650 0.079 6.60 293.0
2460119.75691 18.564 0.076 7.05 258.0
2460121.47148 18.546 0.098 6.76 512.0
2460123.47460 18.728 0.110 6.50 533.0
2460124.47777 18.556 0.106 6.49 619.0
2460129.53781 18.597 0.125 6.10 969.0
2460131.49132 18.669 0.088 6.74 358.0
2460133.48628 18.600 0.095 6.54 512.0
2460138.51233 18.578 0.055 4.42 319.0
2460140.63323 18.644 0.053 4.72 177.0
2460142.54792 18.621 0.062 5.50 242.0
2460145.70384 18.539 0.052 4.55 332.0
2460150.50282 18.741 0.097 6.88 309.0
2460157.74815 18.587 0.085 4.36 994.0
2460159.70661 18.675 0.091 5.73 473.0
2460161.66976 18.584 0.073 5.91 322.0
2460168.57910 18.592 0.063 5.69 252.0
2460170.57501 18.582 0.051 4.78 194.0
2460172.63852 18.651 0.069 6.09 283.0
2460175.69397 18.580 0.084 7.33 309.0
2460184.53879 18.680 0.124 6.89 612.0
2460187.61671 18.541 0.092 5.38 752.0
2460200.58421 18.668 0.114 7.64 420.0
2460203.53133 18.557 0.063 5.35 310.0
2460206.57209 18.584 0.094 6.55 445.0
2460214.49949 18.645 0.102 6.52 533.0
2460221.51016 18.684 0.104 6.93 441.0
2460228.51045 18.724 0.120 7.29 453.0
2460239.50966 18.635 0.105 5.98 673.0
2460339.87035 18.381 0.076 5.92 614.0
2460342.86116 18.373 0.053 5.20 364.0
2460349.86217 18.382 0.044 4.65 267.0
2460351.85264 18.393 0.046 4.73 250.0
2460352.85300 18.394 0.059 6.34 263.0
2460353.84532 18.337 0.064 6.68 344.0
2460354.83960 18.306 0.046 4.70 329.0
2460355.84824 18.335 0.046 4.96 294.0
2460356.83634 18.347 0.049 4.80 296.0
2460357.84622 18.369 0.070 7.08 315.0
2460358.82638 18.365 0.052 5.12 313.0
2460359.86505 18.320 0.057 5.79 271.0
2460363.89428 18.259 0.065 6.59 373.0
2460364.83393 18.273 0.064 5.68 506.0
2460365.80844 18.207 0.065 5.88 567.0
2460366.87517 18.245 0.055 5.24 412.0
2460367.82260 18.211 0.053 5.54 434.0
2460368.81592 18.202 0.049 4.40 510.0
2460369.79899 18.165 0.049 4.59 470.0
2460370.79592 18.147 0.049 4.68 511.0
2460375.81269 18.183 0.044 4.93 321.0
2460376.82734 18.071 0.040 4.61 360.0
2460377.78307 18.071 0.041 4.82 361.0
2460378.78049 18.083 0.039 4.81 312.0
2460379.79118 18.091 0.037 4.29 276.0
2460380.79083 18.083 0.047 5.37 349.0
2460381.76515 18.038 0.043 5.43 331.0
2460382.77474 17.980 0.035 4.48 314.0
2460383.76387 18.010 0.036 4.37 310.0
2460384.76808 18.017 0.043 5.21 358.0
2460385.76106 17.987 0.036 4.81 272.0
2460386.77478 17.964 0.032 4.43 248.0
2460387.77386 17.932 0.032 4.49 275.0
2460388.74149 17.942 0.048 6.99 317.0
2460390.73357 17.882 0.037 5.00 415.0
2460391.74658 17.861 0.037 4.88 396.0
2460392.73621 17.781 0.038 5.35 431.0
2460393.77137 17.800 0.035 4.88 413.0
2460394.73504 17.831 0.061 7.22 640.0
2460395.72567 17.808 0.043 5.49 580.0
2460396.72042 17.768 0.038 4.59 623.0
2460397.71776 17.736 0.041 5.07 694.0
2460403.74561 17.565 0.025 5.04 243.0
2460404.71982 17.537 0.026 5.21 251.0
2460405.69801 17.520 0.027 5.14 296.0
2460406.69658 17.466 0.028 5.62 311.0
2460407.69573 17.395 0.023 4.51 325.0
2460407.76761 17.442 0.022 4.21 60.0
2460408.70580 17.395 0.026 4.89 353.0
2460409.70723 17.342 0.023 4.69 337.0
2460410.69088 17.316 0.025 5.21 398.0
2460411.69204 17.284 0.024 5.45 319.0
2460412.73305 17.240 0.022 5.78 238.0
2460416.74410 17.071 0.021 6.37 256.0
2460417.69024 17.041 0.018 4.51 337.0
2460418.67728 17.014 0.019 5.12 354.0
2460419.67203 16.951 0.017 4.19 370.0
2460420.67470 16.936 0.018 4.58 376.0
2460421.69043 16.891 0.027 7.67 476.0
2460423.67532 16.814 0.021 5.93 517.0
2460424.67780 16.810 0.026 6.69 710.0
2460432.65909 16.721 0.018 6.01 339.0
2460433.68821 16.769 0.020 6.64 314.0
2460434.67114 16.780 0.019 6.49 303.0
2460436.64961 16.841 0.020 7.12 266.0
2460439.61459 16.934 0.019 5.95 357.0
2460442.65649 17.081 0.022 6.50 234.0
2460448.59578 17.357 0.040 8.04 458.0
2460449.57854 17.320 0.032 7.12 410.0
2460450.57755 17.331 0.039 7.21 616.0
2460457.79295 17.611 0.035 5.91 390.0
2460457.88338 17.644 0.043 6.24 128.0
2460458.55801 17.686 0.044 7.30 387.0
2460459.58743 17.647 0.024 4.07 365.0
2460460.55650 17.696 0.036 5.55 426.0
2460462.55514 17.775 0.040 6.22 320.0
2460463.53500 17.779 0.035 6.11 283.0
2460464.77102 17.777 0.030 4.76 269.0
2460468.53258 17.849 0.043 5.60 472.0
2460473.57514 17.961 0.036 5.11 286.0
2460476.60933 18.051 0.042 5.74 280.0
2460477.88100 18.033 0.058 5.82 625.0
2460479.79440 18.093 0.055 5.80 487.0
2460484.78362 18.155 0.074 6.03 799.0
2460485.82079 18.252 0.084 6.96 155.0
2460487.58574 18.150 0.050 6.91 241.0
2460490.48891 18.177 0.058 5.53 462.0
2460491.77281 18.255 0.053 6.39 243.0
2460493.47082 18.205 0.053 5.57 439.0
2460493.69957 18.322 0.044 5.12 54.0
2460495.53095 18.284 0.057 6.92 222.0
2460496.78802 18.248 0.062 5.84 474.0
2460498.71425 18.220 0.042 5.40 198.0
2460500.55973 18.298 0.048 6.00 189.0
2460502.52146 18.408 0.079 8.27 279.0
2460503.75568 18.325 0.061 7.05 240.0
2460506.51373 18.381 0.050 4.70 317.0
2460506.69662 18.326 0.045 4.83 62.0
2460513.66760 18.396 0.104 7.82 572.0
2460516.69946 18.427 0.075 7.23 298.0
2460518.60619 18.431 0.062 6.33 269.0
2460521.49465 18.379 0.046 5.19 258.0
2460530.53666 18.451 0.061 6.49 245.0
2460533.61869 18.505 0.052 5.45 218.0
2460542.54189 18.476 0.077 5.46 592.0
2460546.57301 18.534 0.073 7.21 237.0
2460554.58699 18.581 0.071 5.69 328.0
2460557.48830 18.542 0.083 7.66 274.0
2460560.52982 18.501 0.063 5.98 330.0
2460567.48565 18.608 0.105 6.49 554.0
2460570.52425 18.550 0.110 6.93 594.0
2460574.50403 18.493 0.067 6.63 276.0
2460579.57291 18.676 0.101 7.43 348.0
2460582.56594 18.610 0.104 7.72 353.0
2460587.52753 18.638 0.073 5.23 414.0
2460608.50332 18.594 0.139 7.59 717.0
2460713.86640 18.647 0.070 6.54 242.0
2460716.85197 18.660 0.063 5.44 273.0
2460718.85388 18.604 0.101 6.56 543.0
2460721.83815 18.548 0.095 7.04 487.0
2460723.83324 18.553 0.077 6.19 373.0
2460725.82624 18.655 0.083 5.65 449.0
2460730.87466 18.636 0.052 4.83 212.0
2460734.80408 18.629 0.083 7.21 299.0
2460736.79790 18.621 0.062 5.41 279.0
2460738.79592 18.671 0.065 5.39 281.0
2460740.78801 18.611 0.057 5.93 213.0
2460742.78310 18.684 0.070 5.88 288.0
2460744.77471 18.597 0.075 5.44 441.0
2460746.85081 18.537 0.055 4.36 365.0
2460748.76637 18.689 0.069 5.33 329.0
2460750.75927 18.635 0.092 6.09 540.0
2460751.90493 18.583 0.062 4.73 417.0
2460759.74688 18.566 0.065 5.82 302.0
2460761.74473 18.629 0.064 5.87 251.0
2460762.89683 18.629 0.053 4.33 263.0
2460764.85337 18.547 0.055 4.51 310.0
2460766.71752 18.654 0.082 6.60 305.0
2460768.71359 18.612 0.060 5.31 284.0
2460769.91392 18.539 0.048 4.11 289.0
2460771.71262 18.708 0.080 6.56 262.0
2460773.70000 18.697 0.077 5.67 374.0
2460774.72228 18.599 0.073 6.16 312.0
