2457812.85089 15.741 0.008 4.38 66.0
2457815.84671 15.756 0.009 4.82 64.0
2457817.83321 15.769 0.008 3.56 70.0
2457819.81428 15.767 0.009 6.98 56.0
2457862.75583 15.768 0.011 6.98 59.0
2457863.87110 15.769 0.008 4.46 68.0
2457864.84147 15.738 0.008 4.15 51.0
2457865.87982 15.751 0.008 3.85 72.0
2457866.90471 15.748 0.008 3.41 68.0
2457868.78385 15.729 0.009 5.94 51.0
2458182.89026 15.738 0.008 3.86 93.0
2458189.88937 15.767 0.008 4.21 56.0
2458191.87661 15.736 0.008 4.88 53.0
2458215.79799 15.766 0.011 6.26 179.0
2458353.55487 15.755 0.010 6.39 84.0
2458382.55928 15.753 0.008 3.61 111.0
2458385.52843 15.753 0.008 3.27 111.0
2456785.83685 15.742 0.008 3.59 83.0
2456786.93112 15.773 0.009 4.29 115.0
2456790.65898 15.756 0.009 4.00 128.0
2456791.66614 15.739 0.010 4.95 172.0
2456796.67463 15.740 0.009 4.90 90.0
2456804.72592 15.752 0.008 4.41 52.0
2456805.79116 15.759 0.009 5.89 63.0
2456807.87663 15.782 0.010 5.83 76.0
2456808.89999 15.767 0.009 4.76 91.0
2456810.62343 15.775 0.009 4.26 69.0
2456811.65050 15.751 0.009 4.94 62.0
2456813.74777 15.769 0.009 5.44 48.0
2456814.83469 15.754 0.009 5.06 55.0
2456815.89661 15.746 0.009 4.34 103.0
2456817.64425 15.766 0.009 4.93 82.0
2456824.87795 15.765 0.011 5.59 179.0
2456826.51906 15.745 0.009 4.82 88.0
2456827.55136 15.758 0.009 5.17 79.0
2456828.61426 15.763 0.008 4.38 45.0
2456829.67553 15.777 0.009 5.21 44.0
2456830.70115 15.749 0.007 3.43 50.0
2456831.81431 15.759 0.009 4.86 73.0
2456832.82886 15.741 0.009 5.21 113.0
2456834.51988 15.747 0.010 5.23 101.0
2456835.55530 15.770 0.010 5.75 62.0
2456836.57521 15.753 0.010 6.69 72.0
2456837.57271 15.749 0.008 3.50 80.0
2456838.58700 15.741 0.009 5.18 61.0
2456839.59835 15.782 0.009 5.25 77.0
2456840.67854 15.771 0.010 6.13 68.0
2456841.76891 15.759 0.010 6.33 84.0
2456844.48188 15.758 0.009 4.75 112.0
2456845.48706 15.749 0.008 3.95 94.0
2456851.49329 15.756 0.010 5.05 131.0
2456852.50017 15.766 0.010 5.12 117.0
2456855.53945 15.758 0.009 4.67 56.0
2456856.56515 15.746 0.009 5.21 61.0
2456857.59433 15.766 0.008 3.46 55.0
2456858.66072 15.762 0.008 3.55 60.0
2456862.59071 15.762 0.009 4.92 60.0
2456863.66772 15.769 0.009 4.18 62.0
2456864.69772 15.755 0.008 4.89 51.0
2456871.58002 15.769 0.008 5.26 81.0
2456874.68501 15.762 0.010 5.69 74.0
2456881.54523 15.749 0.010 5.95 85.0
2456884.68296 15.766 0.009 5.66 71.0
2456886.61205 15.752 0.008 4.35 67.0
2456888.56398 15.759 0.008 4.38 49.0
2456890.53469 15.784 0.009 5.98 50.0
2457063.84822 15.758 0.009 5.46 102.0
2457083.84782 15.751 0.010 7.04 55.0
2457086.85381 15.747 0.009 4.46 98.0
2457089.86146 15.770 0.009 4.78 92.0
2457097.80905 15.756 0.008 3.92 59.0
2457099.86033 15.738 0.008 4.88 53.0
2457102.84267 15.786 0.008 5.97 64.0
2457111.76990 15.744 0.008 5.69 61.0
2457113.77459 15.745 0.008 3.85 64.0
2457115.75636 15.735 0.008 3.97 87.0
2457117.72477 15.758 0.010 5.18 140.0
2457118.91949 15.754 0.009 3.77 165.0
2457125.88384 15.767 0.008 4.29 77.0
2457129.81077 15.749 0.008 4.26 56.0
2457130.92136 15.765 0.009 5.70 71.0
2457132.77700 15.753 0.008 4.55 68.0
2457134.85747 15.752 0.008 4.39 69.0
2457136.68205 15.737 0.008 4.49 65.0
2457137.76516 15.753 0.007 3.25 48.0
2457138.83472 15.747 0.008 4.15 68.0
2457140.64745 15.750 0.009 4.76 91.0
2457141.72382 15.755 0.008 3.26 63.0
2457142.86116 15.756 0.008 3.87 63.0
2457143.92648 15.751 0.009 4.61 95.0
2457145.86513 15.751 0.009 3.97 133.0
2457151.78383 15.737 0.009 5.31 120.0
2457153.69297 15.733 0.007 3.26 66.0
2457154.73667 15.747 0.008 3.80 69.0
2457155.76355 15.751 0.008 4.82 57.0
2457156.83570 15.799 0.005 4.07 83.0
2457158.70302 15.734 0.008 4.61 60.0
2457159.71815 15.750 0.008 4.75 68.0
2457160.74055 15.767 0.008 4.11 68.0
2457161.79011 15.754 0.008 3.89 63.0
2457162.79369 15.723 0.008 5.13 61.0
2457163.80164 15.755 0.008 4.72 79.0
2457164.88821 15.750 0.009 5.16 85.0
2457166.88125 15.769 0.010 6.32 88.0
2457169.80956 15.762 0.008 4.64 55.0
2457170.79949 15.743 0.008 5.19 58.0
2457172.81281 15.753 0.009 4.76 102.0
2457173.84445 15.757 0.009 4.55 157.0
2457453.87690 15.724 0.007 3.89 55.0
2457457.82986 15.765 0.009 4.82 82.0
2457461.80961 15.763 0.008 4.37 56.0
2457465.79553 15.752 0.008 4.81 62.0
2457470.80013 15.783 0.009 5.55 106.0
2457472.85152 15.751 0.009 4.91 96.0
2457607.63530 15.754 0.008 5.70 45.0
2457609.48227 15.762 0.010 6.68 75.0
2457610.62586 15.762 0.008 4.96 73.0
2457616.61586 15.748 0.008 4.45 120.0
2457618.51213 15.765 0.009 5.60 115.0
2457798.88242 15.766 0.009 4.27 87.0
2457803.89306 15.744 0.011 4.23 325.0
2457807.85294 15.768 0.009 4.84 53.0
2457809.89641 15.758 0.009 5.10 62.0
2457812.85089 15.741 0.008 4.38 66.0
2457815.84671 15.756 0.009 4.82 64.0
2457817.83321 15.769 0.008 3.56 70.0
2457819.81428 15.767 0.009 6.98 56.0
2457862.75583 15.768 0.011 6.98 59.0
2457863.87110 15.769 0.008 4.46 68.0
2457864.84147 15.738 0.008 4.15 51.0
2457865.87982 15.751 0.008 3.85 72.0
2457866.90471 15.748 0.008 3.41 68.0
2457868.78385 15.729 0.009 5.94 51.0
2458182.89026 15.738 0.008 3.86 93.0
2458189.88937 15.767 0.008 4.21 56.0
2458191.87661 15.736 0.008 4.88 53.0
2458215.79799 15.766 0.011 6.26 179.0
2458353.55487 15.755 0.010 6.39 84.0
2458382.55928 15.753 0.008 3.61 111.0
2458385.52843 15.753 0.008 3.27 111.0
2459820.64345 15.750 0.008 4.71 65.0
2459969.86654 15.748 0.008 5.10 487.0
2459972.85862 15.745 0.009 6.73 365.0
2459973.86073 15.742 0.010 7.71 413.0
2459974.85047 15.755 0.009 6.90 353.0
2459975.85055 15.765 0.008 5.65 357.0
2459976.85317 15.756 0.008 5.41 350.0
2459977.84062 15.755 0.008 5.97 323.0
2459978.84214 15.753 0.008 6.15 316.0
2459979.84091 15.763 0.009 5.91 539.0
2459980.83627 15.739 0.009 6.15 566.0
2459981.83708 15.749 0.009 6.37 590.0
2459982.83452 15.762 0.009 5.68 596.0
2459983.83045 15.762 0.009 6.35 604.0
2459984.82924 15.772 0.008 5.46 499.0
2459987.82020 15.742 0.009 6.12 645.0
2459992.88473 15.749 0.007 4.68 328.0
2459993.80506 15.759 0.008 6.52 310.0
2459994.80336 15.762 0.008 5.92 321.0
2459995.80070 15.760 0.008 5.75 367.0
2459996.80028 15.747 0.008 5.46 349.0
2459997.79578 15.750 0.008 6.12 340.0
2459998.79257 15.752 0.008 5.69 367.0
2459999.79145 15.744 0.008 5.38 328.0
2460000.79593 15.757 0.008 5.93 375.0
2460001.78385 15.760 0.008 6.36 309.0
2460002.78141 15.755 0.008 5.87 333.0
2460003.77715 15.760 0.008 5.21 348.0
2460004.77480 15.755 0.007 4.83 294.0
2460005.77784 15.747 0.009 6.69 327.0
2460006.76962 15.766 0.008 5.76 407.0
2460007.77008 15.765 0.008 6.07 448.0
2460008.76439 15.759 0.009 6.41 494.0
2460010.76027 15.750 0.009 5.44 634.0
2460011.75734 15.751 0.011 7.19 604.0
2460012.76155 15.766 0.008 5.44 524.0
2460013.75049 15.757 0.009 6.48 481.0
2460014.74820 15.761 0.009 6.23 607.0
2460015.74575 15.758 0.009 5.17 771.0
2460020.76820 15.753 0.007 4.99 240.0
2460021.73709 15.773 0.009 7.73 249.0
2460022.72940 15.750 0.008 5.86 242.0
2460023.72780 15.760 0.008 6.13 221.0
2460024.73160 15.753 0.008 5.69 300.0
2460025.72445 15.756 0.007 5.26 235.0
2460026.73876 15.761 0.009 7.19 271.0
2460027.72611 15.745 0.008 7.23 219.0
2460028.73175 15.755 0.008 6.75 237.0
2460029.71547 15.761 0.008 6.13 239.0
2460030.72010 15.757 0.007 5.39 234.0
2460031.71581 15.763 0.007 5.17 196.0
2460032.72916 15.770 0.008 6.39 256.0
2460033.70980 15.753 0.008 6.80 216.0
2460034.70724 15.745 0.008 6.56 295.0
2460035.72192 15.743 0.008 6.21 309.0
2460036.72947 15.760 0.008 5.62 316.0
2460037.70525 15.759 0.008 5.28 355.0
2460039.70526 15.773 0.010 7.27 516.0
2460040.69236 15.754 0.009 5.37 768.0
2460041.70411 15.745 0.010 6.21 603.0
2460042.69884 15.751 0.010 6.07 723.0
2460047.75766 15.753 0.008 5.17 325.0
2460048.69529 15.756 0.008 5.92 253.0
2460049.68195 15.761 0.008 6.32 204.0
2460050.67601 15.749 0.008 5.92 263.0
2460051.67108 15.755 0.009 7.55 232.0
2460052.71087 15.758 0.008 5.99 243.0
2460053.67292 15.758 0.008 5.82 237.0
2460054.66304 15.760 0.008 6.31 232.0
2460056.67650 15.747 0.008 5.62 264.0
2460057.64999 15.762 0.009 7.56 256.0
2460058.66128 15.756 0.009 6.65 301.0
2460059.62568 15.747 0.009 6.79 305.0
2460060.63861 15.760 0.008 5.92 317.0
2460061.65950 15.751 0.007 5.36 221.0
2460062.65108 15.752 0.008 5.51 283.0
2460063.65072 15.762 0.008 5.32 285.0
2460065.76702 15.759 0.008 5.22 283.0
2460066.64233 15.757 0.009 6.17 377.0
2460067.63206 15.761 0.009 6.42 453.0
2460068.62108 15.738 0.011 7.36 620.0
2460069.61543 15.760 0.012 6.83 1062.0
2460074.68874 15.747 0.008 5.43 496.0
2460075.84777 15.750 0.007 4.06 378.0
2460076.61141 15.754 0.008 6.93 276.0
2460083.66316 15.743 0.010 5.67 325.0
2460085.60091 15.752 0.010 6.64 252.0
2460086.58110 15.748 0.010 5.72 347.0
2460087.61987 15.752 0.009 5.04 250.0
2460088.56390 15.747 0.012 7.86 458.0
2460089.57248 15.760 0.010 5.24 407.0
2460090.73998 15.752 0.009 4.96 245.0
2460091.57668 15.755 0.010 6.07 427.0
2460092.58979 15.750 0.009 5.31 344.0
2460094.57341 15.749 0.010 5.15 460.0
2460095.74239 15.742 0.009 4.89 335.0
2460096.54672 15.748 0.011 5.47 586.0
2460097.55591 15.747 0.011 5.20 782.0
2460104.52763 15.747 0.010 5.28 404.0
2460105.52788 15.751 0.010 6.30 297.0
2460106.60151 15.753 0.010 7.13 212.0
2460108.52681 15.753 0.010 6.15 298.0
2460109.53120 15.754 0.011 7.24 351.0
2460111.48941 15.749 0.010 6.14 370.0
2460112.49195 15.753 0.010 6.09 287.0
2460113.48973 15.746 0.010 5.36 351.0
2460116.57228 15.756 0.011 6.90 302.0
2460120.47345 15.749 0.010 5.51 358.0
2460121.66756 15.753 0.010 6.86 261.0
2460123.58992 15.737 0.010 6.51 303.0
2460124.82179 15.757 0.009 4.75 573.0
2460129.54717 15.751 0.013 6.59 916.0
2460131.50716 15.764 0.010 7.07 341.0
2460133.49802 15.760 0.012 7.64 475.0
2460138.54387 15.747 0.008 4.96 273.0
2460140.65148 15.748 0.009 5.43 194.0
2460142.54326 15.750 0.010 6.42 233.0
2460145.69884 15.740 0.008 4.87 320.0
2460150.48378 15.751 0.010 6.09 324.0
2460157.72125 15.744 0.010 4.74 831.0
2460159.66451 15.745 0.011 6.81 413.0
2460161.62898 15.748 0.010 6.20 279.0
2460168.53651 15.747 0.009 5.55 228.0
2460170.53373 15.747 0.009 4.90 185.0
2460172.58795 15.756 0.010 6.42 228.0
2460175.65928 15.751 0.009 5.84 295.0
2460184.47507 15.751 0.014 6.77 1017.0
2460187.61358 15.747 0.011 5.58 714.0
2460200.57093 15.745 0.011 7.13 386.0
2460203.51911 15.744 0.009 5.43 307.0
2460206.54664 15.740 0.010 6.39 403.0
2460214.48433 15.738 0.013 6.80 837.0
2460221.49506 15.740 0.011 6.66 463.0
2460228.49314 15.737 0.013 7.32 595.0
2460239.49449 15.726 0.012 5.54 1100.0
2460336.86444 15.646 0.009 5.27 781.0
2460337.87472 15.655 0.010 5.23 1078.0
2460338.86179 15.660 0.009 5.26 532.0
2460339.85174 15.651 0.010 6.92 495.0
2460340.88043 15.658 0.011 6.22 845.0
2460342.84190 15.664 0.008 5.14 358.0
2460349.84381 15.667 0.008 4.58 256.0
2460351.83438 15.671 0.008 4.55 251.0
2460352.83454 15.667 0.009 6.69 263.0
2460353.82640 15.664 0.009 5.77 334.0
2460354.82113 15.666 0.008 4.99 314.0
2460355.82911 15.677 0.008 5.36 291.0
2460356.81807 15.676 0.008 5.41 284.0
2460357.82779 15.669 0.009 6.02 300.0
2460358.80791 15.668 0.008 5.41 279.0
2460359.84664 15.685 0.009 6.14 250.0
2460360.86060 15.683 0.008 6.29 339.0
2460364.81555 15.675 0.009 5.38 513.0
2460365.79011 15.692 0.011 6.72 596.0
2460366.85663 15.688 0.010 6.82 428.0
2460367.80351 15.687 0.010 6.42 433.0
2460368.79743 15.685 0.009 5.02 499.0
2460369.78059 15.692 0.009 4.90 484.0
2460370.77762 15.694 0.010 5.47 548.0
2460375.79372 15.694 0.008 4.94 319.0
2460376.80893 15.703 0.008 4.90 341.0
2460377.76457 15.705 0.010 6.13 402.0
2460378.76214 15.703 0.009 5.31 327.0
2460379.77269 15.693 0.008 4.75 224.0
2460380.77249 15.706 0.010 6.04 338.0
2460381.74658 15.701 0.009 5.82 321.0
2460382.74901 15.705 0.008 5.37 315.0
2460383.74542 15.712 0.009 5.44 301.0
2460384.74971 15.707 0.009 5.46 359.0
2460385.73910 15.706 0.009 5.36 282.0
2460386.75642 15.709 0.008 4.92 252.0
2460387.74937 15.707 0.008 5.32 257.0
2460388.72001 15.718 0.011 7.50 371.0
2460390.71522 15.704 0.008 4.90 444.0
2460391.72804 15.716 0.009 4.83 388.0
2460392.71528 15.713 0.009 4.81 462.0
2460393.75301 15.719 0.010 6.11 424.0
2460394.71670 15.715 0.013 8.04 677.0
2460395.70722 15.720 0.009 4.58 607.0
2460396.70076 15.713 0.010 5.12 678.0
2460397.69897 15.717 0.011 5.99 761.0
2460403.72519 15.720 0.008 5.22 237.0
2460404.70137 15.731 0.009 5.50 269.0
2460405.67865 15.723 0.009 5.76 301.0
2460406.67801 15.734 0.010 7.36 309.0
2460407.67663 15.713 0.009 5.52 327.0
2460407.76148 15.735 0.008 4.32 58.0
2460408.68740 15.724 0.009 5.60 379.0
2460409.68809 15.730 0.009 5.54 341.0
2460410.67107 15.737 0.010 6.06 416.0
2460411.67311 15.728 0.010 6.36 344.0
2460412.71216 15.730 0.009 5.78 261.0
2460416.72407 15.743 0.010 7.26 258.0
2460417.65179 15.734 0.009 5.66 347.0
2460418.65878 15.730 0.009 5.37 378.0
2460419.65329 15.720 0.009 5.70 405.0
2460420.65513 15.726 0.009 5.01 388.0
2460423.65656 15.733 0.011 6.99 551.0
2460424.65855 15.731 0.013 7.51 857.0
2460433.63366 15.743 0.011 7.69 359.0
2460434.64681 15.739 0.010 6.75 279.0
2460436.62638 15.738 0.011 7.75 271.0
2460439.59618 15.753 0.010 6.73 386.0
2460448.57214 15.729 0.013 8.55 492.0
2460449.56466 15.737 0.011 7.56 418.0
2460450.56365 15.742 0.011 7.36 520.0
2460457.77902 15.743 0.010 5.96 383.0
2460457.87458 15.730 0.010 6.03 118.0
2460458.54405 15.734 0.010 6.62 425.0
2460459.57108 15.733 0.008 4.71 378.0
2460460.54227 15.754 0.010 6.24 477.0
2460462.54102 15.748 0.010 6.66 350.0
2460463.52110 15.743 0.009 5.85 295.0
2460464.75710 15.745 0.008 4.27 253.0
2460468.51862 15.745 0.009 5.42 520.0
2460469.68108 15.752 0.008 5.32 277.0
2460473.53265 15.745 0.009 5.83 259.0
2460476.59551 15.749 0.010 6.23 276.0
2460477.55140 15.752 0.010 6.10 405.0
2460478.51797 15.749 0.012 7.78 457.0
2460479.82804 15.749 0.010 5.60 566.0
2460484.76764 15.747 0.012 6.80 716.0
2460485.81443 15.720 0.012 7.23 144.0
2460487.55447 15.749 0.010 7.45 237.0
2460490.47651 15.748 0.010 6.27 464.0
2460491.47138 15.754 0.009 5.90 291.0
2460492.72244 15.728 0.008 4.88 204.0
2460493.69318 15.752 0.008 5.05 52.0
2460495.51879 15.753 0.009 6.56 223.0
2460496.76302 15.751 0.010 5.98 471.0
2460498.58606 15.747 0.008 4.78 172.0
2460500.48031 15.750 0.010 6.64 243.0
2460501.80056 15.754 0.010 6.51 321.0
2460503.65736 15.747 0.009 6.12 207.0
2460505.58970 15.754 0.009 5.35 282.0
2460506.69029 15.750 0.009 4.95 61.0
2460513.64641 15.752 0.012 7.46 543.0
2460516.65274 15.742 0.009 6.00 261.0
2460518.56495 15.757 0.009 5.09 272.0
2460520.67049 15.748 0.008 5.06 219.0
2460528.71422 15.749 0.011 7.58 342.0
2460533.48250 15.751 0.010 6.19 338.0
2460542.52956 15.757 0.010 5.73 583.0
2460546.50711 15.752 0.011 7.56 251.0
2460554.53888 15.750 0.009 5.97 285.0
2460556.64633 15.742 0.011 7.89 370.0
2460560.48809 15.752 0.009 5.50 324.0
2460567.47800 15.763 0.014 6.65 1133.0
2460570.51609 15.763 0.013 7.73 568.0
2460574.49503 15.757 0.009 6.16 261.0
2460579.55466 15.751 0.011 8.08 327.0
2460582.55987 15.767 0.011 7.36 327.0
2460587.52146 15.756 0.009 4.96 404.0
2460608.49730 15.752 0.015 7.56 1100.0
2460713.85450 15.742 0.009 6.85 223.0
2460715.85334 15.764 0.009 6.66 283.0
2460718.84193 15.756 0.011 7.31 550.0
2460720.83746 15.758 0.010 6.35 477.0
2460722.83730 15.755 0.009 5.16 418.0
2460724.83602 15.747 0.009 6.24 346.0
2460730.86419 15.760 0.008 5.09 191.0
2460733.80519 15.766 0.008 5.30 278.0
2460735.80065 15.740 0.009 5.78 320.0
2460737.79875 15.745 0.008 5.23 323.0
2460739.79260 15.749 0.008 4.61 304.0
2460741.78082 15.764 0.009 6.74 242.0
2460743.77534 15.738 0.008 5.04 288.0
2460745.77500 15.749 0.009 5.57 331.0
2460747.76576 15.744 0.008 4.24 472.0
2460749.75912 15.747 0.010 6.19 566.0
2460751.75334 15.752 0.009 5.36 497.0
2460752.75311 15.755 0.009 4.92 507.0
2460759.73490 15.750 0.010 6.80 301.0
2460761.73270 15.752 0.009 6.05 239.0
2460762.88483 15.750 0.008 4.23 246.0
2460764.73372 15.757 0.008 4.67 318.0
2460765.72447 15.752 0.009 5.83 258.0
2460767.72186 15.756 0.008 5.54 249.0
2460768.92109 15.745 0.010 4.81 835.0
2460770.91604 15.752 0.008 4.32 334.0
2460772.89850 15.749 0.009 5.26 318.0
2460774.71025 15.760 0.010 6.69 307.0
